model,victim_model,attack,base,class_pair,pair_order,seed,budget,num_poisons,epsilon,fc_mode,lambda_margin,base_dist,distance_margin_coef,use_jacobian_score,jacobian_weight,jacobian_batch_size,jacobian_backend,sel_criterion,sel_K,sel_metric_epoch,fus_iters,fus_alpha,fus_search_epochs,fus_proxy_steps,fus_proxy_restarts,num_surrogates,craft_ensemble,restarts,craft_steps,craft_alpha,target_select,num_targets,num_trials,asr_mean,asr_std,cta_post_mean,cta_post_std,cta_baseline_mean,cta_baseline_std,overhead_target_records,selection_overhead_measurements,final_craft_overhead_measurements,selection_wall_seconds_total,selection_wall_seconds_mean_per_target,selection_cuda_peak_allocated_bytes_max,selection_cuda_incremental_peak_allocated_bytes_max,final_craft_wall_seconds_total,final_craft_wall_seconds_mean_per_target,final_craft_cuda_peak_allocated_bytes_max,final_craft_cuda_incremental_peak_allocated_bytes_max,process_max_rss_kb_max,cta_drop_mean
ConvNetBN,ConvNetBN,sapa,ours,dog-bird,poison-target,42,0.002,100,0.0313725,sample,1.0,cosine,,False,1.0,64,,,,10,10,0.5,50,0,0,20,5,8,250,0.0039216,70,4,20,0.35000000000000003,0.2958039891549808,0.80478,0.007098281482161725,0.81192,0.007896176289825342,4,4,4,4.4810080389993345,1.1202520097498336,966571008.0,128654848.0,508.58669827799986,127.14667456949996,2655131136.0,1842334208.0,2486764.0,-0.007139999999999924
